"","X.1","X","crime","number","date","location","beat","neighborhood","npu","lat","long","temp","precipitation","cluster","occurence"
"2444",204118,204117,"AGG ASSAULT",111960122,"07/15/2011","488 FLAT SHOALS AVE SE",612,"East Atlanta","W",33.74098,-84.34589,23.5416666666667,17.3,9,587
"2445",121106,121105,"AUTO THEFT",140852773,"03/26/2014","105 MCDONOUGH BLVD SE",305,"South Atlanta","Y",33.71876,-84.38471,3.3875,0,2,1151
"2446",100354,100353,"LARCENY-NON VEHICLE",140562690,"02/25/2014","1801 HOWELL MILL RD NW",204,"Berkeley Park","D",33.80388,-84.41278,8.25833333333333,0,7,688
"2447",184680,184679,"BURGLARY-RESIDENCE",131781103,"06/27/2013","261 ORMOND ST SE",304,"Peoplestown","V",33.73132,-84.37931,25.4458333333333,8.3,1,1118
"2448",44286,44285,"LARCENY-FROM VEHICLE",153110517,"11/07/2015","3050 MARTIN L KING JR DR SW",405,"Harland Terrace","I",33.75177,-84.4857,19.5,12.2,6,1164
"2449",242202,242201,"LARCENY-NON VEHICLE",162383014,"08/25/2016","2690 METROPOLITAN PKWY SW",309,"Perkerson","X",33.68169,-84.40737,25.3041666666667,0.2,2,1151
"2450",77385,77384,"LARCENY-FROM VEHICLE",143612653,"12/27/2014","3393 PEACHTREE RD NE @LENOX MALL",210,"Lenox","B",33.84676,-84.36212,7.0875,0,4,966
"2451",233669,233668,"AUTO THEFT",132391602,"08/27/2013","925 BOWEN ST NW",207,"Berkeley Park","D",33.79722,-84.41797,22.25,0,7,688
"2452",96162,96161,"AUTO THEFT",120560964,"02/25/2012","1150 COLLIER RD NW",204,"Underwood Hills","D",33.81119,-84.42499,7.69583333333333,0,7,688
"2453",157280,157279,"AUTO THEFT",111281890,"05/08/2011","1000 NEW TOWN CIR SE",308,"Thomasville Heights","Z",33.70823,-84.35912,20.2916666666667,0,2,1151
"2454",118315,118314,"ROBBERY-PEDESTRIAN",130890404,"03/30/2013","3115 BENNINGER TRCE SW",414,"Princeton Lakes","P",33.66471,-84.51904,13.675,0.5,5,849
"2455",169710,169709,"LARCENY-FROM VEHICLE",161460931,"05/25/2016","2612 STEELE AVE SW",312,"Glenrose Heights","Z",33.67268,-84.38507,22.9708333333333,0,2,1151
"2456",188997,188996,"AUTO THEFT",141630556,"06/12/2014","2524 MARTIN L KING JR DR SW",405,"Harland Terrace","I",33.75285,-84.47033,21.4958333333333,2.9,6,1164
"2457",122910,122909,"BURGLARY-RESIDENCE",140601178,"03/01/2014","1233 JOSEPH E BOONE BLVD NW",106,"Bankhead","K",33.76361,-84.42816,7.53333333333333,1.4,3,1868
"2458",69545,69544,"AUTO THEFT",113540958,"12/20/2011","2024 CAMPBELLTON RD SW",409,"Adams Park","R",33.70652,-84.45747,10.65,2.5,5,849
"2459",173118,173117,"LARCENY-NON VEHICLE",91391795,"05/19/2009","12 BROAD STREET",511,"Downtown","M",33.7532,-84.39201,13.975,0,8,1609
"2460",46054,46053,"AUTO THEFT",163200662,"11/15/2016","1071 5TH ST NW",109,"Carey Park","G",33.78433,-84.47146,12.8291666666667,0,6,1164
"2461",257362,257361,"BURGLARY-NONRES",132671669,"09/24/2013","334 MCDANIEL ST SW",507,"Castleberry Hill","M",33.74575,-84.40553,20.1625,2.6,3,1868
"2462",57940,57939,"BURGLARY-RESIDENCE",160293490,"01/29/2016","1432 MURRAY ST SE",305,"South Atlanta","Y",33.71502,-84.38695,6.30833333333333,0,2,1151
"2463",249266,249265,"LARCENY-NON VEHICLE",102601977,"09/17/2010","1032 SMITH ST SW",302,"Pittsburgh","V",33.72649,-84.40058,27.1125,0,3,1868
"2464",254473,254472,"AGG ASSAULT",122692647,"09/25/2012","2001 SYLVAN RD SW",306,"Sylvan Hills","X",33.70025,-84.41928,19.3541666666667,0.1,2,1151
"2465",226730,226729,"AUTO THEFT",102140482,"08/02/2010","1170 PEACHTREE ST NE",503,"Midtown","E",33.78627,-84.38318,26.825,1.4,8,1609
"2466",88735,88734,"LARCENY-FROM VEHICLE",90271613,"01/27/2009","1976 FLAT SHOALS RD SE;",612,"East Atlanta","W",33.72669,-84.32278,9.6875,0,9,587
"2467",138403,138402,"LARCENY-NON VEHICLE",120981425,"04/07/2012","1801 HOWELL MILL RD NW",204,"Berkeley Park","D",33.80388,-84.41278,15.3875,0,7,688
"2468",270167,270166,"LARCENY-NON VEHICLE",92482083,"09/05/2009","2900 PEACHTREE RD NE",206,"Peachtree Heights West","B",33.83362,-84.38337,23.4041666666667,0,4,966
"2469",115725,115724,"LARCENY-FROM VEHICLE",110602586,"03/01/2011","730 PONCE DE LEON PL NE",601,"Virginia Highland","F",33.77446,-84.36424,12.975,16.1,1,1118
"2470",69898,69897,"BURGLARY-RESIDENCE",113512438,"12/17/2011","953 CONFEDERATE CT SE",607,"Ormewood Park","W",33.72857,-84.36216,9.78333333333333,0.5,1,1118
"2471",208614,208613,"LARCENY-NON VEHICLE",121840898,"07/02/2012","1018 DIMMOCK ST SW",402,"Oakland City","S",33.7276,-84.4212,29.3833333333333,1.3,3,1868
"2472",134967,134966,"LARCENY-FROM VEHICLE",111052922,"04/15/2011","725 PONCE DE LEON AVE NE",602,"Poncey-Highland","N",33.77343,-84.36351,17.4833333333333,1.9,1,1118
"2473",233321,233320,"BURGLARY-RESIDENCE",132431586,"08/31/2013","2000 MONROE PL NE",212,"Piedmont Heights","F",33.8103,-84.37025,25.4791666666667,2.2,4,966
"2474",25249,25248,"LARCENY-FROM VEHICLE",100070903,"01/07/2010","275 BAKER ST NW",508,"Downtown","M",33.76206,-84.39568,-1.4375,0.7,8,1609
"2475",121038,121037,"LARCENY-NON VEHICLE",140868064,"03/27/2014","9700 SPINE ROAD",703,"","",33.64065,-84.43591,7.425,0,2,1151
"2476",106255,106254,"LARCENY-FROM VEHICLE",170550042,"02/24/2017","1170 VIRGINIA AVE NE",601,"Virginia Highland","F",33.78076,-84.34902,17.0375,0,1,1118
"2477",81765,81764,"LARCENY-NON VEHICLE",153411047,"12/07/2015","1845 PIEDMONT AVE NE",213,"Morningside/Lenox Park","F",33.80622,-84.36626,10.9541666666667,0,4,966
"2478",97401,97400,"LARCENY-FROM VEHICLE",120391297,"02/08/2012","320 WILLIAMS STREET",508,"Downtown","M",33.76341,-84.39061,8.34166666666667,0.8,8,1609
"2479",28858,28857,"BURGLARY-RESIDENCE",103321587,"11/28/2010","1242 MONROE DR NE",213,"Morningside/Lenox Park","F",33.78864,-84.36765,5.41666666666667,0,8,1609
"2480",176718,176717,"LARCENY-FROM VEHICLE",101660715,"06/15/2010","433 HIGHLAND AVE NE",604,"Old Fourth Ward","M",33.76128,-84.37323,28.2041666666667,2.2,1,1118
"2481",222633,222632,"BURGLARY-RESIDENCE",91902125,"07/09/2009","784 MAGNOLIA WAY NW",102,"Vine City","L",33.75804,-84.41379,22.5166666666667,4.9,3,1868
"2482",80221,80220,"LARCENY-FROM VEHICLE",153610487,"12/27/2015","1539 PIEDMONT AVE NE",213,"Morningside/Lenox Park","F",33.79644,-84.36912,19.6416666666667,0.9,8,1609
"2483",244038,244037,"BURGLARY-NONRES",162170529,"08/04/2016","3419 NORTHSIDE PKWY NW",202,"West Paces Ferry/Northside","A",33.84748,-84.42883,27.3125,7.6,7,688
"2484",222073,222072,"BURGLARY-RESIDENCE",91950738,"07/14/2009","1153 REGIS RD SE",308,"Leila Valley","Z",33.69023,-84.35077,25.0958333333333,0,2,1151
"2485",32582,32581,"LARCENY-FROM VEHICLE",113250491,"11/21/2011","693 HILL ST SE",605,"Grant Park","W",33.73564,-84.37865,18.6875,0,1,1118
"2486",160498,160497,"LARCENY-NON VEHICLE",121280826,"05/07/2012","687 CASCADE AVE SW",404,"Westview","T",33.73682,-84.43647,22.4291666666667,8.9,3,1868
"2487",260913,260912,"LARCENY-NON VEHICLE",142581038,"09/15/2014","79 MARIETTA ST NW",508,"Downtown","M",33.75645,-84.39168,21.4458333333333,1.3,8,1609
"2488",28237,28236,"RAPE",110042302,"01/04/2011","300 WILSON MILL RD SW",407,"Fairburn Road/Wisteria Lane","H",33.75314,-84.51261,3.85833333333333,0,6,1164
"2489",97565,97564,"AGG ASSAULT",120372124,"02/06/2012","2001 SYLVAN RD SW",306,"Sylvan Hills","X",33.70063,-84.41993,11.2416666666667,0,2,1151
"2490",150436,150435,"LARCENY-NON VEHICLE",91031811,"04/13/2009","2841 GREENBRIAR PKWY SW",411,"Greenbriar","R",33.68677,-84.49773,13.9458333333333,19.3,5,849
"2491",157,156,"LARCENY-FROM VEHICLE",103030594,"10/30/2010","1660 PEACHTREE ST NW",502,"Midtown","E",33.79874,-84.39164,12.6666666666667,0,8,1609
"2492",159030,159029,"LARCENY-NON VEHICLE",121431725,"05/22/2012","630 WOODS DR NW",109,"Center Hill","J",33.77225,-84.46841,20.6666666666667,5.7,6,1164
"2493",253136,253135,"AUTO THEFT",112510825,"09/08/2011","300 MARTIN L KING JR DR SE;",605,"Oakland","W",33.74749,-84.37762,18.6,0,1,1118
"2494",26746,26745,"LARCENY-NON VEHICLE",110210749,"01/21/2011","HABERSHAM RD NE / PIEDMONT RD NE;",209,"North Buckhead","B",33.85333,-84.38159,2.1125,0.3,4,966
"2495",194858,194857,"LARCENY-FROM VEHICLE",161571137,"06/05/2016","262 ARTHUR LANGFORD JR PL SW",307,"Joyland","Y",33.71412,-84.39753,23.8083333333333,9.6,2,1151
"2496",161920,161919,"BURGLARY-RESIDENCE",131421802,"05/22/2013","625 PIEDMONT AVE NE",505,"Midtown","E",33.77178,-84.38174,23.4416666666667,0.5,8,1609
"2497",18745,18744,"LARCENY-FROM VEHICLE",162872331,"10/13/2016","4511 CAMPBELLTON RD SW",412,"","P",33.69625,-84.53567,18.95,0,5,849
"2498",197734,197733,"LARCENY-FROM VEHICLE",91601222,"06/09/2009","1155 JOSEPH E BOONE BLVD NW",106,"Bankhead","K",33.76443,-84.42514,24.2416666666667,0,3,1868
"2499",214039,214038,"AUTO THEFT",141882625,"07/07/2014","991 WASHINGTON HEIGHTS TER NW",105,"Washington Park","K",33.76034,-84.41994,25.4166666666667,0,3,1868
"2500",40641,40640,"AGG ASSAULT",143240759,"11/20/2014","950 W PEACHTREE ST NW",503,"Midtown","E",33.7805,-84.38752,4.92083333333333,0,8,1609
"2501",144138,144137,"LARCENY-NON VEHICLE",151201915,"04/30/2015","590 CASCADE AVE SW",402,"West End","T",33.73812,-84.43276,14.9708333333333,0,3,1868
"2502",258185,258184,"LARCENY-NON VEHICLE",132582224,"09/15/2013","2191 CAMPBELLTON RD SW ",410,"Adams Park","R",33.70578,-84.46017,21.9833333333333,0.1,5,849
"2503",14303,14302,"LARCENY-FROM VEHICLE",142772455,"10/04/2014","1084 N PARK ROW SE",607,"Boulevard Heights","W",33.72476,-84.36809,16.5541666666667,0,1,1118
"2504",149356,149355,"LARCENY-FROM VEHICLE",91130381,"04/23/2009","958 FOUNDERS DR SW",104,"Harris Chiles","T",33.74437,-84.41985,17.2875,1.4,3,1868
"2505",220690,220689,"LARCENY-NON VEHICLE",92071148,"07/26/2009","1210 CAROLINE ST NE",609,"Edgewood","O",33.75938,-84.34863,26.7625,0,1,1118
"2506",75329,75328,"LARCENY-FROM VEHICLE",133531409,"12/19/2013","17 BAKER ST NW",508,"Downtown","M",33.76257,-84.38867,5.675,0,8,1609
"2507",103310,103309,"AUTO THEFT",150413154,"02/10/2015","1093 WEST AVE SW",302,"Pittsburgh","V",33.72494,-84.39593,7.06666666666667,0,3,1868
"2508",49372,49371,"LARCENY-FROM VEHICLE",120062616,"01/06/2012","112 KROG ST NE",602,"Inman Park","N",33.75644,-84.36472,7.14583333333333,0,1,1118
"2509",121637,121636,"LARCENY-NON VEHICLE",140781321,"03/19/2014","532 CLEVELAND AVE SW",311,"Hammond Park","X",33.68116,-84.4059,9.47083333333333,0,2,1151
"2510",144242,144241,"AUTO THEFT",151180807,"04/28/2015","3665 SATURN DR NW",114,"Carroll Heights","H",33.77721,-84.5074,15.3583333333333,0,6,1164
"2511",88425,88424,"AUTO THEFT",90300560,"01/30/2009","482 HARDENDORF AVE NE",608,"Lake Claire","N",33.76699,-84.33193,2.8375,0,9,587
"2512",98190,98189,"BURGLARY-RESIDENCE",130561038,"02/25/2013","1440 KENILWORTH DR SW",403,"Venetian Hills","S",33.7158,-84.43391,6.85,4.5,3,1868
"2513",55543,55542,"LARCENY-NON VEHICLE",150272536,"01/27/2015","1544 PIEDMONT AVE NE",213,"Piedmont Heights","F",33.79789,-84.37101,3.24583333333333,0,8,1609
"2514",72403,72402,"LARCENY-FROM VEHICLE",123561493,"12/21/2012","1968 PEACHTREE RD NW @PIEDMONT HOSPITAL",207,"","E",33.81,-84.39583,4.64583333333333,0,7,688
"2515",261448,261447,"LARCENY-FROM VEHICLE",142521715,"09/09/2014","75 5TH ST NW",505,"Midtown","E",33.77694,-84.38963,23.4083333333333,0,8,1609
"2516",81523,81522,"LARCENY-FROM VEHICLE",153440613,"12/10/2015","207 PEACHTREE CENTER AVE NE",509,"Downtown","M",33.75991,-84.38522,14.0166666666667,0.1,8,1609
"2517",51514,51513,"BURGLARY-RESIDENCE",130141159,"01/14/2013","958 CREW ST.",304,"Peoplestown","V",33.72869,-84.38924,15.8583333333333,10.5,3,1868
"2518",251728,251727,"LARCENY-NON VEHICLE",112662193,"09/23/2011","292 STERLING ST SE",307,"Lakewood Heights","Y",33.70204,-84.3795,21.4625,8.6,2,1151
"2519",7642,7641,"LARCENY-FROM VEHICLE",122910100,"10/17/2012","1045 N HIGHLAND AVE NE",601,"Virginia Highland","F",33.78343,-84.35457,16.7041666666667,0,1,1118
"2520",225670,225669,"LARCENY-FROM VEHICLE",102241194,"08/12/2010","365 CLEVELAND AVE SE",312,"Rosedale Heights","Z",33.67953,-84.37899,30.8083333333333,0,2,1151
"2521",200780,200779,"BURGLARY-RESIDENCE",101961989,"07/15/2010","627 AMAL DR SW",307,"Amal Heights","Y",33.70824,-84.39768,28.2708333333333,0,2,1151
"2522",229468,229467,"BURGLARY-NONRES",112190861,"08/07/2011","2006 SYLVAN RD SW",306,"Sylvan Hills","X",33.6999,-84.41818,27.8083333333333,2.4,2,1151
"2523",262538,262537,"LARCENY-FROM VEHICLE",152701789,"09/27/2015","730 PONCE DE LEON PL NE @URBAN BODY STUDIOS",601,"Virginia Highland","F",33.77446,-84.36424,19.0458333333333,2.4,1,1118
"2524",123987,123986,"LARCENY-FROM VEHICLE",150761714,"03/17/2015","880 CHEROKEE AVE SE @Z3",605,"Grant Park","W",33.73056,-84.37352,16.6708333333333,0,1,1118
"2525",10351,10350,"AUTO THEFT",132911180,"10/18/2013","1163 WINDSOR ST SW",302,"Pittsburgh","V",33.72308,-84.39867,16.5291666666667,0,3,1868
"2526",79459,79458,"BURGLARY-RESIDENCE",143392020,"12/05/2014","2694 DODSON TER SW",410,"Campbellton Road","R",33.69835,-84.47686,13.9583333333333,0,5,849
"2527",108846,108845,"LARCENY-FROM VEHICLE",90490885,"02/18/2009","1112 BRIARCLIFF PL NE",601,"Virginia Highland","F",33.77746,-84.35097,10.6041666666667,9.6,1,1118
"2528",175958,175957,"LARCENY-NON VEHICLE",101731186,"06/22/2010","590 CASCADE AVE SW",402,"West End","T",33.73812,-84.43276,28.2833333333333,0.1,3,1868
"2529",180378,180377,"AUTO THEFT",111610686,"06/10/2011","1148 WOODLAND AVE NE",213,"Lindridge/Martin Manor","F",33.81491,-84.3502,28.1416666666667,2.3,4,966
"2530",34608,34607,"BURGLARY-RESIDENCE",123350364,"11/30/2012","1386 ATHENS AVE SW",301,"Capitol View","X",33.71688,-84.40867,8.92083333333333,0,3,1868
"2531",43556,43555,"LARCENY-NON VEHICLE",153212338,"11/17/2015","2350 CHESHIRE BRIDGE RD NE",212,"Lindridge/Martin Manor","F",33.8195,-84.35199,14.15,0,4,966
"2532",265285,265284,"LARCENY-FROM VEHICLE",162701872,"09/26/2016","313 BOULEVARD  SE",605,"Grant Park","W",33.74599,-84.36835,26.35,0,1,1118
"2533",168624,168623,"LARCENY-NON VEHICLE",151271574,"05/07/2015","2886 MEMORIAL DR SE",611,"East Lake","O",33.74741,-84.29245,20.2833333333333,0,9,587
"2534",141610,141609,"LARCENY-FROM VEHICLE",130912163,"04/01/2013","1352 LAKEWOOD AVE SE",305,"South Atlanta","Y",33.71742,-84.38166,15.6833333333333,24.9,2,1151
"2535",184448,184447,"LARCENY-FROM VEHICLE",131800193,"06/29/2013","864 W MARIETTA ST NW",103,"English Avenue","L",33.78112,-84.41608,24.9125,3.7,8,1609
"2536",171122,171121,"BURGLARY-RESIDENCE",161302363,"05/09/2016","1784 GLENVIEW DR SW",412,"Heritage Valley","P",33.70666,-84.49974,21.85,0,5,849
"2537",231304,231303,"LARCENY-NON VEHICLE",122332158,"08/20/2012","2076 CAMPBELLTON RD SW",410,"Campbellton Road","R",33.7065,-84.45701,22.9916666666667,0,5,849
"2538",203415,203414,"LARCENY-NON VEHICLE",112021055,"07/21/2011","973 OAK ST SW",401,"West End","T",33.74059,-84.41955,26.5958333333333,5.5,3,1868
"2539",130475,130474,"BURGLARY-NONRES",101190565,"04/29/2010","1981 JOSEPH E. BOONE BLVD NW",107,"Grove Park","J",33.76486,-84.45174,14.8208333333333,0,6,1164
"2540",111598,111597,"LARCENY-FROM VEHICLE",100780673,"03/19/2010","353 KING ST SE",605,"Capitol Gateway","V",33.74485,-84.38278,12.2666666666667,0,1,1118
"2541",236277,236276,"LARCENY-NON VEHICLE",142421021,"08/30/2014","1075 HUBBARD ST SW",302,"Pittsburgh","V",33.72538,-84.40252,27.3416666666667,0.8,3,1868
"2542",222915,222914,"LARCENY-NON VEHICLE",91881898,"07/07/2009","1544 PIEDMONT AVE NE",213,"Piedmont Heights","F",33.79652,-84.36967,24.3916666666667,15.6,8,1609
"2543",137447,137446,"LARCENY-NON VEHICLE",121101256,"04/19/2012","2788 DEFOORS FERRY RD",201,"","C",33.81945,-84.44538,16.7666666666667,0.9,7,688
"2544",63286,63285,"LARCENY-FROM VEHICLE",93251272,"11/21/2009","3334 PEACHTREE RD NE @ONE BUCKHEAD LOOP",208,"North Buckhead","B",33.84911,-84.37075,9.875,0,4,966
"2545",19183,19182,"ROBBERY-PEDESTRIAN",162820002,"10/08/2016","65 MARTIN L KING JR DR SW",511,"Downtown","M",33.75101,-84.39007,22.825,2.7,8,1609
"2546",118032,118031,"LARCENY-NON VEHICLE",120630640,"03/03/2012","1398 RICHLAND RD SW",402,"Oakland City","S",33.73064,-84.43349,14.0875,37,3,1868
"2547",5508,5507,"AUTO THEFT",112838064,"10/10/2011"," 2200 RENTAL CAR CENTER PKWY ",707,"","",33.63977,-84.46358,18.7166666666667,6.7,5,849
"2548",109660,109659,"LARCENY-FROM VEHICLE",90402001,"02/09/2009","175 11TH ST NE",503,"Midtown","E",33.78289,-84.38153,11.7916666666667,0,8,1609
"2549",211505,211504,"LARCENY-NON VEHICLE",131840146,"07/03/2013","590 CASCADE AVE SW",402,"West End","T",33.73812,-84.43276,22.3,21.9,3,1868
"2550",216867,216866,"BURGLARY-RESIDENCE",151872297,"07/06/2015","264 WYNNWOOD DR SW",405,"Florida Heights","I",33.74853,-84.45818,23.8708333333333,1.2,6,1164
"2551",9231,9230,"AUTO THEFT",122750744,"10/01/2012","1785 PERRY BLVD NW",110,"Scotts Crossing","G",33.80434,-84.47029,20.3958333333333,31.7,6,1164
"2552",117203,117202,"AGG ASSAULT",120740257,"03/14/2012","1835 BRANDYWINE ST SW",306,"Sylvan Hills","X",33.70473,-84.4174,17.5708333333333,0.2,2,1151
"2553",73305,73304,"LARCENY-FROM VEHICLE",123471720,"12/12/2012","768 MARIETTA ST NW",504,"Marietta Street Artery","E",33.77331,-84.40403,6.52083333333333,0,8,1609
"2554",97148,97147,"LARCENY-NON VEHICLE",120431197,"02/12/2012","3909 CAMPBELLTON RD SW",412,"Kings Forest","P",33.6924,-84.51637,-1.88333333333333,0,5,849
"2555",109486,109485,"AUTO THEFT",90410270,"02/10/2009","765 MCDANIEL ST SW",302,"Pittsburgh","V",33.73396,-84.40177,12.2958333333333,0,3,1868
"2556",141239,141238,"BURGLARY-RESIDENCE",130951459,"04/05/2013","3278 LANDINGS NORTH DR SW",414,"Ben Hill","P",33.66658,-84.52128,9.18333333333333,0.3,5,849
"2557",9129,9128,"LARCENY-FROM VEHICLE",122761996,"10/02/2012","1635 MARIETTA RD NW",203,"Hills Park","D",33.79773,-84.44083,20.7375,12.2,7,688
"2558",16265,16264,"BURGLARY-RESIDENCE",152852169,"10/12/2015","3855 STRATFORD PARK DR NE",209,"North Buckhead","B",33.85883,-84.36578,17.7541666666667,0,4,966
"2559",165830,165829,"LARCENY-FROM VEHICLE",141290118,"05/09/2014","1111 EUCLID AVE NE",602,"Inman Park","N",33.764,-84.35057,22.3583333333333,0,1,1118
"2560",54947,54946,"AGG ASSAULT",140031547,"01/03/2014","1872 JONESBORO RD SE",307,"Lakewood Heights","Y",33.70346,-84.37709,-2.07083333333333,0,2,1151
"2561",181049,181048,"LARCENY-NON VEHICLE",111541221,"06/03/2011","106 VICTORY ST",306,"Sylvan Hills","X",33.7078,-84.41778,28.875,0.7,3,1868
"2562",130626,130625,"LARCENY-NON VEHICLE",101181231,"04/28/2010","1210 CAROLINE ST NE",609,"Edgewood","O",33.75938,-84.34863,12.3041666666667,0,1,1118
"2563",137649,137648,"LARCENY-NON VEHICLE",121071504,"04/16/2012","3565 MARTIN L KING JR DR NW",111,"Adamsville","H",33.7601,-84.50466,21.6583333333333,0.2,6,1164
"2564",253932,253931,"ROBBERY-PEDESTRIAN",122740205,"09/30/2012","1315 MAYSON TURNER RD NW",106,"Bankhead","K",33.76442,-84.42987,20.0875,4.8,3,1868
"2565",263297,263296,"AUTO THEFT",152610681,"09/18/2015","357 WAITS DR SW",407,"Wilson Mill Meadows","H",33.75251,-84.52207,22.5375,0,6,1164
"2566",145871,145870,"LARCENY-NON VEHICLE",150971279,"04/07/2015","1611 EZRA CHURCH DR NW",105,"West Lake","J",33.75815,-84.43977,18.95,1.8,3,1868
"2567",129347,129346,"BURGLARY-RESIDENCE",90711694,"03/12/2009","1571 DODSON DR SW",409,"Cascade Heights","I",33.71331,-84.47467,14.0541666666667,0,5,849
"2568",180364,180363,"LARCENY-FROM VEHICLE",111610056,"06/10/2011","1016 HOWELL MILL RD NW",501,"Home Park","E",33.78226,-84.41198,27.8875,1,8,1609
"2569",208472,208471,"BURGLARY-RESIDENCE",121851015,"07/03/2012","3244 RENAULT RD SE",312,"Orchard Knob","Z",33.66654,-84.37789,29.7583333333333,1.1,2,1151
"2570",85686,85685,"LARCENY-NON VEHICLE",93571092,"12/23/2009","2500 CENTER ST NW",113,"Carey Park","G",33.78999,-84.47156,6.68333333333333,0,6,1164
"2571",197732,197731,"LARCENY-NON VEHICLE",91601216,"06/09/2009","2011 SANDLAKE DR SW",412,"","P",33.69958,-84.5437,24.3333333333333,0,5,849
"2572",3892,3891,"ROBBERY-COMMERCIAL",112980291,"10/25/2011","2535 CHANTILLY DR NE",212,"Lindridge/Martin Manor","F",33.82363,-84.34977,16.7625,0,4,966
"2573",230019,230018,"AUTO THEFT",112140528,"08/02/2011","75 PONCE DE LEON  AVE NE",505,"Midtown","E",33.77193,-84.38481,29.1833333333333,0.5,8,1609
"2574",248313,248312,"LARCENY-FROM VEHICLE",102660103,"09/27/2010","1683 LAKEWOOD AVE",307,"Lakewood Heights","Y",33.7083,-84.38035,19.4583333333333,18.3,2,1151
"2575",140085,140084,"LARCENY-FROM VEHICLE",131091934,"04/19/2013","2099 PEACHTREE RD NE",207,"","E",33.81196,-84.39139,17.3041666666667,5.3,7,688
"2576",47940,47939,"BURGLARY-RESIDENCE",120210162,"01/21/2012","1343 HIGH FALLS CT SW",409,"Cascade Heights","I",33.71814,-84.49431,15.1916666666667,18,5,849
"2577",189795,189794,"LARCENY-FROM VEHICLE",141542188,"06/03/2014","3405 LENOX RD NE @TERRACE GARDEN INN",210,"Lenox","B",33.848,-84.35947,22.3666666666667,0.8,4,966
"2578",186023,186022,"AUTO THEFT",131641313,"06/13/2013","600 GREENSFERRY AVE SW",101,"The Villages at Castleberry H","T",33.74642,-84.40849,26.7166666666667,0.4,3,1868
"2579",245184,245183,"LARCENY-NON VEHICLE",92361520,"08/24/2009","3393 PEACHTREE RD NE @LENOX MALL",210,"Lenox","B",33.84676,-84.36212,23.425,0,4,966
"2580",168723,168722,"LARCENY-NON VEHICLE",151261798,"05/06/2015","160 JOHN WESLEY DOBBS AVE NE",510,"Downtown","M",33.75734,-84.38256,19.2916666666667,0,1,1118
"2581",189349,189348,"AUTO THEFT",141590735,"06/08/2014","320 FAIRBURN RD SW",407,"Fairburn Mays","H",33.7451,-84.50858,24.9166666666667,1.5,6,1164
"2582",42820,42819,"LARCENY-FROM VEHICLE",153310645,"11/27/2015","1413 BYRERE TER SW",403,"Venetian Hills","S",33.71653,-84.43168,13.35,0,3,1868
"2583",46786,46785,"LARCENY-FROM VEHICLE",163092032,"11/04/2016","880 GLENWOOD AVE SE",606,"Grant Park","W",33.73991,-84.35917,21.2,0,1,1118
"2584",268898,268897,"LARCENY-FROM VEHICLE",92612364,"09/18/2009","1991 HOWELL MILL RD",205,"Channing Valley","C",33.80944,-84.41286,21.5125,31.5,7,688
"2585",110160,110159,"LARCENY-NON VEHICLE",90341315,"02/04/2009","141 PRYOR STREET S.W. ",512,"Downtown","M",33.7513,-84.39198,-3.375,0,8,1609
